"net_tfa","age","inc","fsize","educ","db","marr","twoearn","e401","p401","pira","hown"
14948,47,16980,1,14,0,0,0,0,0,1,1
-10002,64,49365,2,14,1,1,0,0,0,1,1
13497,59,13776,1,7,0,0,0,0,0,0,1
0,30,19497,1,6,0,0,0,1,0,0,0
3000,42,50937,5,14,0,1,1,0,0,0,1
8774,44,41124,3,12,0,1,1,1,0,0,1
0,44,17214,1,14,0,0,0,0,0,0,0
-960,33,19200,6,6,0,1,0,0,0,0,0
8200,44,54543,6,16,1,1,1,1,1,0,1
-14000,35,33120,4,10,0,1,1,0,0,0,0
3559,39,34596,4,14,1,0,0,1,1,0,1
1853,36,27741,1,18,1,0,0,0,0,0,1
141223,60,136389,2,1,0,1,1,1,1,1,1
11140,32,35331,1,15,1,0,0,0,0,0,1
41300,34,57774,4,16,0,1,0,1,1,0,1
66845,58,56958,1,12,1,0,0,1,1,1,1
124000,41,28350,4,14,0,1,1,1,1,1,1
42200,48,65601,5,15,0,1,1,1,0,0,1
230,28,7914,3,12,0,1,0,1,1,0,0
-5975,44,36870,4,14,0,1,0,1,0,0,1
28359,47,36768,2,16,1,0,0,0,0,1,1
41899,45,28500,4,18,0,1,0,0,0,1,0
-2700,53,31470,7,12,1,1,0,1,1,0,1
19,45,27033,4,12,1,1,0,0,0,0,1
-400,43,5766,3,14,0,0,0,0,0,0,0
24200,32,22392,1,16,0,0,0,0,0,1,0
38355,35,74556,2,15,0,1,1,1,1,1,1
0,40,15402,5,7,0,1,0,0,0,0,0
0,25,26268,3,10,0,1,1,0,0,0,0
32600,38,61362,5,18,0,1,1,0,0,1,1
60,38,37200,4,13,1,1,1,1,1,0,1
0,55,7872,2,11,0,0,0,0,0,0,0
2750,37,50070,4,12,0,1,0,1,1,0,1
5500,50,33750,2,12,1,1,1,0,0,0,1
-100,31,10350,2,12,0,0,0,0,0,0,0
7549,55,22500,1,12,1,0,0,0,0,1,0
7600,51,37965,4,12,0,1,1,1,1,0,0
0,40,12597,1,12,0,0,0,0,0,0,1
350,44,49656,6,13,0,1,0,0,0,0,1
440,41,32472,2,14,1,0,0,0,0,0,0
15450,26,104373,2,16,0,1,1,1,1,0,1
6650,64,17616,1,12,0,0,0,0,0,1,0
6973,44,84993,3,14,0,1,1,0,0,0,1
3870,35,23037,1,17,0,0,0,0,0,1,0
-1600,38,12312,1,12,0,0,0,0,0,0,0
-1400,37,24231,4,13,0,1,1,0,0,0,1
5866,31,20922,1,16,1,0,0,1,1,1,0
0,35,9600,3,10,1,0,0,0,0,0,0
15000,55,65124,2,13,1,1,1,0,0,0,1
0,51,10509,2,8,0,1,0,0,0,0,0
5300,35,20805,1,14,1,0,0,1,1,0,0
-1102,37,31200,3,12,1,1,1,0,0,0,1
26499,55,37539,1,15,0,0,0,0,0,1,1
-6050,37,28038,6,12,0,0,0,0,0,0,1
750,63,26580,2,11,0,0,0,0,0,0,0
0,29,21600,1,12,0,0,0,0,0,0,0
250,30,6450,1,13,0,0,0,0,0,0,0
425,47,16719,3,12,0,0,0,1,1,0,1
0,26,16983,1,12,1,0,0,0,0,0,0
250,36,18054,6,9,0,1,0,0,0,0,0
1500,33,16290,1,12,1,0,0,0,0,0,0
0,44,21480,1,12,1,0,0,1,0,0,0
-6472,26,16854,3,14,0,0,0,1,1,0,1
53948,43,65700,5,14,1,1,1,1,1,0,1
-2000,37,12900,3,12,1,0,0,0,0,0,0
-3400,48,15300,1,16,0,0,0,1,1,0,1
-3899,25,65262,2,14,0,1,1,0,0,0,1
-950,57,3600,8,9,0,1,0,0,0,0,0
-435,45,10035,1,12,0,0,0,0,0,0,0
1022,46,20988,1,13,1,1,0,0,0,0,1
59500,61,22659,2,12,0,1,1,0,0,1,1
-7545,27,26940,1,18,0,0,0,0,0,0,0
-5400,28,26205,4,12,0,1,1,1,1,0,0
-1200,25,28830,1,13,0,0,0,0,0,0,0
-1500,40,86781,2,16,0,1,1,0,0,0,1
-3650,43,18240,2,13,0,0,0,0,0,0,0
2325,37,19440,1,12,1,0,0,0,0,1,1
-851,40,33615,4,17,1,0,0,1,0,0,1
2015,28,29283,4,12,0,1,1,0,0,0,1
-9400,27,59331,2,12,0,1,1,0,0,0,1
1075,59,18468,1,12,0,0,0,1,1,0,0
1948,34,29019,5,14,0,1,0,1,1,0,1
-5007,31,14763,4,14,0,1,0,0,0,0,1
13199,53,34191,4,12,0,1,0,0,0,1,1
2694,39,58578,2,16,0,1,1,0,0,0,1
0,34,29700,9,6,0,1,1,0,0,0,0
-3400,35,22110,4,14,0,1,0,0,0,0,1
-500,45,9456,1,14,0,0,0,0,0,0,1
20080,46,76233,4,13,1,1,1,1,0,0,1
94675,55,101187,5,12,0,1,1,1,1,0,1
420,32,16380,5,11,0,1,1,0,0,0,1
-250,40,35064,5,12,1,1,1,1,0,0,1
108600,43,47796,4,11,0,1,0,1,1,1,1
3038,48,35310,3,12,0,1,0,1,0,0,1
-16270,25,19131,1,14,0,0,0,0,0,0,0
-7400,44,51180,4,17,0,0,0,1,0,0,0
12877,31,37461,4,12,0,1,1,0,0,0,1
-3200,26,52386,3,12,0,1,1,0,0,0,0
1400,28,30381,3,16,1,1,1,1,1,0,0
-9732,32,12834,6,10,0,1,0,0,0,0,0
779,62,29784,5,12,1,1,1,1,0,0,1
1350,38,55350,4,16,0,1,1,0,0,0,0
31250,37,67056,3,16,1,1,1,1,1,0,1
2500,38,19800,2,8,1,0,0,1,1,0,0
57996,46,81162,4,18,0,1,1,0,0,1,1
-8540,27,48042,2,18,0,1,0,0,0,0,0
10520,43,65526,4,14,0,1,1,0,0,0,1
-1000,52,28191,3,11,1,1,0,0,0,0,1
-420,30,30951,3,6,0,1,1,0,0,0,0
400,60,23244,1,12,0,0,0,0,0,0,1
0,26,10626,1,9,0,0,0,0,0,0,0
0,35,16917,6,12,0,0,0,0,0,0,0
-5736,26,13770,1,14,0,0,0,1,1,0,0
-117200,39,14790,5,6,0,1,0,0,0,0,0
62000,59,36696,1,14,1,0,0,0,0,1,0
80749,43,58905,4,12,1,1,1,1,1,1,1
-1100,28,19254,1,12,0,0,0,0,0,0,0
346749,57,128550,2,16,0,1,0,0,0,1,1
-9700,55,34200,3,12,0,0,0,0,0,0,1
150,39,20517,2,12,0,1,1,0,0,0,1
26564,45,70035,2,10,0,0,0,0,0,0,0
7,33,27303,3,12,0,1,1,0,0,0,0
4200,38,42036,5,16,1,1,1,0,0,0,1
5949,31,39627,5,12,0,1,0,0,0,1,1
6000,40,37920,3,15,0,0,0,0,0,0,1
-611,26,50400,3,16,0,1,0,0,0,0,0
18900,62,25920,2,13,0,1,1,0,0,1,1
10150,61,20826,1,14,1,0,0,1,1,1,0
-600,29,7788,3,12,0,0,0,0,0,0,0
15100,34,15459,3,15,0,0,0,0,0,0,1
71399,59,46956,1,11,1,0,0,0,0,1,1
90,31,38319,3,12,0,1,1,0,0,0,0
-3495,29,44472,4,12,1,1,1,0,0,0,1
16255,38,40362,4,16,0,1,1,1,1,0,1
50700,42,80400,4,18,0,1,1,1,1,1,1
199,48,20418,2,8,0,1,1,0,0,0,0
0,38,30600,1,18,0,1,0,0,0,0,0
0,43,2166,1,10,0,0,0,0,0,0,0
0,32,24960,4,13,0,1,1,0,0,0,0
8500,29,44697,1,12,1,0,0,1,1,0,1
-9000,28,19680,2,12,0,1,1,0,0,0,0
35831,47,100116,4,14,0,1,0,1,1,1,1
-7970,33,47001,2,16,1,1,1,0,0,0,0
2976,30,38454,4,13,1,1,1,1,1,0,1
-243,63,6753,2,4,0,1,0,0,0,0,1
3300,48,19263,5,12,0,1,0,1,1,0,0
-150,36,12636,7,16,0,1,0,0,0,0,1
13230,30,48000,3,17,0,1,1,1,1,1,1
0,44,7704,2,12,0,0,0,0,0,0,1
14204,56,44220,3,13,0,1,0,1,0,0,1
0,30,20310,1,16,0,0,0,0,0,0,0
160,41,16287,7,6,0,1,0,0,0,0,1
-500,40,24927,4,16,1,1,0,1,1,0,0
36500,56,34743,4,12,0,1,1,1,1,1,1
4300,45,20010,4,13,1,0,0,1,0,1,1
4350,39,46104,3,14,0,1,1,0,0,0,1
13099,45,72075,1,18,0,0,0,0,0,1,1
13803,44,33471,1,15,1,0,0,1,1,0,0
7000,29,37452,1,16,1,0,0,1,1,0,0
12000,56,77430,5,16,0,1,1,0,0,1,1
1312,26,29344,3,12,0,0,0,1,1,0,0
23173,48,126396,4,18,1,1,1,1,0,1,0
-1080,36,17544,1,12,0,0,0,0,0,0,0
109100,35,23973,1,12,0,0,0,0,0,1,0
-9300,59,31959,1,12,0,0,0,0,0,0,0
21900,51,37452,2,12,0,1,0,0,0,0,1
-2881,29,25899,1,18,0,0,0,0,0,0,1
20,30,19980,5,9,0,1,1,0,0,0,1
10074,50,63846,5,17,1,1,1,1,1,0,1
9900,35,40860,3,16,1,0,0,1,1,0,0
-15250,37,27027,4,16,1,0,0,1,1,0,1
3205,29,44226,4,14,0,1,1,1,1,0,1
53,43,7569,3,9,0,0,0,0,0,0,1
-600,45,18600,6,2,0,1,0,0,0,0,1
0,36,6600,1,9,0,0,0,0,0,0,0
2600,28,29160,1,12,0,0,0,0,0,0,0
26359,59,41082,2,12,1,1,1,1,1,1,1
9950,50,45015,6,12,1,1,1,0,0,1,1
19188,45,30090,4,14,0,1,0,1,1,0,1
-285,37,13464,5,12,0,1,0,0,0,0,1
-8952,29,21405,3,14,0,0,0,0,0,0,0
-2000,30,17967,4,11,0,0,0,0,0,0,1
11290,39,50145,6,16,0,1,0,1,1,0,1
-700,47,5106,1,12,0,0,0,0,0,0,1
62899,45,45012,3,12,0,1,1,1,0,0,1
2400,40,21420,1,12,0,0,0,0,0,0,1
5700,59,13974,3,7,0,0,0,0,0,1,1
-8593,29,30495,6,15,0,1,0,0,0,0,1
-3000,53,9705,6,12,0,0,0,0,0,0,1
3038,30,47001,2,16,0,1,1,1,1,1,1
0,47,10125,1,12,1,0,0,1,0,0,0
800,52,46800,4,13,0,1,1,0,0,0,0
30570,35,40224,4,16,0,1,1,0,0,0,1
20250,46,49698,4,14,0,1,1,1,1,0,1
-12450,38,98850,4,14,0,1,1,1,0,1,1
0,42,9948,5,3,0,0,0,0,0,0,0
2830,32,35832,4,18,1,1,1,0,0,0,1
0,36,11400,2,11,0,0,0,0,0,0,0
5315,40,75402,2,12,0,1,1,1,1,0,1
120318,40,49800,1,12,1,0,0,1,1,0,1
249,50,15318,4,13,0,1,1,1,0,0,1
3899,49,75384,5,12,1,1,1,1,0,1,0
43411,61,39081,2,10,0,1,0,0,0,1,1
-633,56,17724,3,13,0,1,0,0,0,0,1
3200,40,27150,6,12,0,1,0,0,0,1,1
2758,34,96174,5,16,0,1,1,0,0,0,0
281100,62,58848,2,12,0,1,0,1,0,0,1
45,38,11082,4,17,0,0,0,0,0,0,0
9606,27,40584,1,16,1,0,0,0,0,1,0
53010,60,51489,2,12,1,1,1,1,1,1,1
95700,34,102666,3,16,1,1,1,1,1,0,1
-400,47,13635,7,6,0,1,1,0,0,0,1
-9500,26,17919,4,12,0,1,0,0,0,0,0
14000,45,41814,5,12,0,1,1,1,1,1,1
-8149,33,22818,4,12,0,1,1,0,0,0,1
-1600,41,24660,1,12,0,0,0,1,0,0,0
-6980,41,31356,4,12,0,1,0,0,0,0,1
-1688,55,9888,1,8,0,0,0,0,0,0,1
16200,36,33738,5,12,0,1,1,1,1,0,1
40450,31,33948,1,16,1,0,0,0,0,1,0
199,51,17535,3,13,1,0,0,1,0,0,1
-475,26,28200,4,10,0,1,1,0,0,0,0
0,28,9408,5,9,0,0,0,0,0,0,0
-6569,25,14484,4,11,0,1,0,0,0,0,1
81849,59,67350,2,12,0,1,1,1,1,0,1
1384,30,46398,4,16,0,1,1,0,0,0,1
-1740,50,23148,3,14,0,1,1,0,0,0,1
290000,61,79872,3,14,0,1,0,1,1,1,1
3500,33,19236,1,17,1,0,0,0,0,0,0
-1300,40,38205,6,13,0,1,1,0,0,0,1
-24500,55,23208,3,12,0,1,0,0,0,0,0
-13551,41,7824,1,14,0,0,0,0,0,0,0
500,30,89550,2,18,0,1,1,0,0,0,1
0,44,3825,1,12,0,0,0,0,0,0,0
-1724,33,28083,3,13,0,1,1,1,1,0,0
-100,40,48000,5,12,0,1,0,0,0,0,1
-400,48,27156,2,12,0,0,0,0,0,0,1
-17201,36,63546,5,16,0,1,0,1,1,0,1
-1950,63,14400,4,15,0,0,0,0,0,0,1
-595,31,31536,4,12,1,1,1,0,0,0,1
94500,48,65940,2,18,1,1,1,1,1,1,1
400,39,28425,1,12,1,0,0,1,0,0,1
11168,37,43053,2,16,0,1,0,0,0,0,1
3880,28,41610,4,14,1,1,1,0,0,0,1
-4800,47,16818,8,14,0,0,0,0,0,0,1
-1245,52,21420,5,11,0,1,0,0,0,0,0
4600,38,50817,3,14,0,1,0,0,0,1,1
-1295,39,64092,5,14,0,1,1,1,1,0,0
-14180,36,100356,1,18,0,0,0,1,0,0,0
5719,42,61744,3,12,0,1,0,0,0,1,1
-20460,43,29703,1,16,0,0,0,1,1,0,1
-4000,40,35718,2,12,0,1,1,1,1,0,0
1600,40,34680,5,15,0,1,1,0,0,0,1
-600,37,13380,3,12,0,0,0,0,0,0,0
3000,31,60810,4,16,0,1,0,0,0,0,1
5190,42,43173,3,13,0,1,0,0,0,0,0
13749,62,15009,2,12,0,0,0,0,0,0,1
-1000,27,17340,5,5,0,1,0,0,0,0,0
-2500,57,21840,3,14,0,0,0,0,0,0,1
7300,37,37920,3,14,1,1,1,0,0,0,1
3000,41,43410,4,12,0,1,1,0,0,0,0
0,31,21828,4,12,0,1,0,0,0,0,0
176,35,9702,2,13,0,0,0,0,0,0,0
-15550,54,32241,5,10,1,1,1,0,0,0,1
12452,43,33954,5,16,0,1,0,1,1,1,1
13999,31,40200,3,12,0,1,1,1,1,0,1
1650,34,21348,4,2,0,1,1,0,0,0,1
-3135,30,36540,2,14,0,1,1,1,0,0,0
-290,44,20652,2,13,1,0,0,1,0,0,0
20600,61,68220,2,12,0,1,1,0,0,1,1
22474,40,126750,3,18,1,1,1,0,0,1,1
99,54,26202,1,12,0,0,0,0,0,0,0
16998,56,33414,3,11,1,1,1,1,1,0,1
28457,48,50781,3,13,1,1,1,1,1,0,1
4500,53,50700,5,16,0,1,1,0,0,0,1
-83,27,9612,1,17,0,0,0,0,0,0,0
2800,44,45744,5,12,0,1,1,1,0,0,1
2125,34,93915,4,16,0,1,1,1,1,1,1
-6500,26,14010,1,16,1,0,0,0,0,0,0
-7900,63,20724,4,12,0,1,0,0,0,0,0
4151,30,36447,1,13,1,0,0,1,1,0,1
47700,62,65028,2,12,0,1,0,0,0,1,1
-5715,42,26526,4,12,0,1,1,1,1,0,1
10225,30,64731,2,18,1,1,1,1,1,0,1
46507,26,44535,2,12,0,1,1,1,1,0,1
1460,54,7440,1,8,1,0,0,0,0,0,1
3483,49,37155,5,12,0,1,1,0,0,1,1
3100,30,30210,2,16,0,0,0,0,0,1,0
5260,50,20484,3,12,0,1,0,1,0,0,1
189400,58,39150,2,13,0,1,0,0,0,1,1
0,58,8607,2,10,0,0,0,0,0,0,0
13798,38,40602,4,18,0,1,0,0,0,0,1
-3000,34,46053,4,12,0,1,1,0,0,0,1
1349,26,30060,1,16,1,0,0,1,1,0,0
143184,63,42909,2,8,1,1,0,0,0,1,1
-6890,29,22362,3,13,0,1,0,0,0,0,1
1000,31,31338,4,13,0,1,1,0,0,0,1
2100,61,22341,2,18,0,1,0,0,0,0,1
116499,57,45294,3,12,0,1,0,0,0,1,1
1000,28,14460,3,16,0,0,0,0,0,0,0
4800,55,9843,1,7,0,0,0,0,0,0,1
-12000,37,49200,4,18,0,1,1,1,0,0,1
-3800,64,26946,2,14,0,0,0,0,0,0,1
0,40,69120,7,14,0,1,1,0,0,0,0
0,38,49368,2,16,1,0,0,1,0,0,0
-6400,45,50025,2,12,0,1,1,0,0,0,1
-2600,30,8280,3,12,0,1,0,0,0,0,0
13200,47,57600,2,8,0,1,0,0,0,1,1
700,27,28845,2,12,0,0,0,0,0,0,0
79700,43,69000,2,13,0,1,0,1,1,0,1
-500,52,26010,1,12,1,0,0,0,0,0,1
16376,31,44871,1,16,1,0,0,1,1,0,1
2400,33,21933,1,12,0,0,0,1,1,0,0
-180,28,28572,1,12,0,0,0,0,0,0,0
4160,42,18375,7,12,1,1,1,1,0,0,1
95,28,28293,3,14,0,1,0,0,0,0,0
3487,26,44394,2,14,0,1,1,1,0,0,1
7100,26,59100,1,16,0,0,0,1,0,1,1
1323,34,24120,3,9,0,0,0,1,1,0,1
21200,39,51123,2,12,0,1,1,0,0,0,0
5600,26,58260,3,12,0,1,1,0,0,0,1
500,34,12168,1,12,0,0,0,0,0,0,0
800,45,26661,4,11,0,1,0,0,0,0,0
100,31,12234,3,13,0,1,0,0,0,0,0
500,38,20388,4,12,0,1,0,1,0,0,0
-2000,55,34470,4,12,0,1,1,0,0,0,1
-13000,27,19962,2,12,0,0,0,0,0,0,0
100,50,35496,4,12,0,1,0,0,0,0,1
876,47,10848,5,12,0,0,0,0,0,0,1
249,42,21639,4,12,0,1,0,1,0,0,1
0,36,15600,3,14,0,0,0,0,0,0,0
-17275,26,34830,1,18,0,0,0,0,0,0,0
-5450,26,57519,3,12,0,1,1,1,0,0,1
869,40,35439,3,13,0,1,1,0,0,0,1
10800,43,37392,6,16,0,1,1,0,0,1,0
-11700,34,63606,2,13,1,1,1,1,1,0,1
45000,61,16800,4,12,0,0,0,1,1,0,1
61567,60,46071,3,12,0,1,0,1,1,1,1
2400,28,52248,4,17,1,1,1,1,1,0,1
1500,28,43485,1,16,0,0,0,0,0,0,1
13250,47,47730,1,16,1,0,0,1,1,1,0
-2200,30,14787,3,16,0,0,0,0,0,0,0
12300,33,36894,4,16,0,1,0,0,0,0,1
99899,56,53847,2,12,0,1,0,0,0,1,1
-3450,39,29001,3,12,1,0,0,0,0,0,1
-2602,32,52602,4,16,1,1,1,0,0,0,1
230,30,31725,6,12,0,1,0,0,0,0,1
6800,45,43680,1,14,1,0,0,1,0,0,0
-334,43,34299,2,18,0,0,0,0,0,0,1
2640,32,18450,1,12,0,0,0,1,1,0,0
-300,29,33600,4,14,0,1,1,0,0,0,0
0,37,9828,3,12,0,0,0,0,0,0,0
60499,50,70065,1,17,1,0,0,1,1,0,1
25347,38,38085,4,14,0,1,1,0,0,0,1
6405,25,51315,2,14,0,1,1,1,1,0,1
500,35,8700,2,12,0,0,0,0,0,0,1
-1480,33,12501,2,12,1,0,0,0,0,0,0
24000,37,48180,4,18,0,1,0,0,0,1,1
-5900,44,106086,4,15,0,1,0,0,0,1,1
-6900,41,19170,1,16,1,0,0,0,0,0,1
149601,53,48732,2,12,0,1,0,0,0,1,1
4200,41,48336,2,17,1,0,0,0,0,0,1
-2150,48,14025,2,14,0,0,0,0,0,0,1
135900,63,49257,5,16,0,1,0,1,1,1,1
-200,37,10203,1,9,1,0,0,1,1,0,0
290,45,63300,2,12,0,1,1,0,0,1,0
-6000,34,19890,4,9,0,1,1,0,0,0,1
-2275,41,34353,2,17,0,0,0,0,0,1,1
67703,40,55464,5,12,0,1,1,1,1,0,1
65750,57,55635,2,14,0,1,0,1,0,1,1
77900,62,48138,3,12,0,1,1,1,1,1,1
9614,43,45384,4,12,1,1,1,1,1,0,0
0,46,17280,6,12,0,0,0,0,0,0,0
83800,42,74646,4,12,0,1,1,1,1,1,1
75,47,33933,5,12,0,1,1,0,0,0,1
499,30,20430,1,13,0,0,0,0,0,0,0
81750,64,69900,2,14,0,1,0,1,1,0,1
-55,44,9693,4,12,0,0,0,0,0,0,0
-10300,37,59817,5,14,0,1,1,1,0,0,1
30100,63,26055,2,12,1,1,0,0,0,1,1
8,27,15615,2,12,0,0,0,0,0,0,0
-300,39,7836,4,15,1,1,0,0,0,0,1
44159,52,33489,2,13,0,1,1,0,0,1,1
-30,34,30231,4,13,0,1,1,1,1,0,0
6800,25,20508,3,13,0,1,1,0,0,0,0
9500,55,30954,2,12,0,1,1,0,0,1,1
222999,46,54000,2,14,0,1,1,1,1,1,1
200,40,30012,5,9,0,1,1,0,0,0,0
-4493,27,29916,4,8,0,1,0,1,1,0,1
-4500,59,40290,2,13,0,1,1,0,0,0,0
800,38,48651,2,18,1,0,0,0,0,0,1
-397,35,21177,4,12,0,0,0,0,0,0,0
0,38,15300,1,17,0,0,0,0,0,0,1
2746,52,41514,1,18,0,0,0,0,0,0,0
15248,50,16521,1,13,1,0,0,1,1,1,1
0,31,20028,1,12,0,0,0,0,0,0,0
-1370,28,10710,2,12,0,0,0,0,0,0,0
50,49,15741,2,12,0,0,0,0,0,0,1
63779,33,77760,2,14,0,1,1,1,1,0,1
2000,41,48000,3,13,0,1,1,0,0,0,1
77878,37,59976,3,18,1,1,1,1,1,1,1
1000,32,39780,3,16,0,1,0,0,0,0,1
-7920,41,19641,3,12,0,0,0,0,0,0,1
30000,44,39786,3,14,0,0,0,1,0,1,1
1500,47,33819,3,12,1,1,1,1,0,0,1
227000,35,135300,3,17,0,1,1,1,1,1,1
-1600,35,30804,1,16,0,0,0,0,0,0,0
-1800,42,15786,4,12,0,0,0,0,0,0,0
34000,34,29376,1,14,1,0,0,1,1,0,1
-830,37,29445,4,12,0,1,0,0,0,0,1
-29980,49,22980,2,16,0,0,0,0,0,0,0
8900,36,43260,8,8,0,1,1,0,0,0,1
200,39,14586,2,16,0,0,0,0,0,0,0
3300,40,19548,3,16,1,0,0,0,0,1,1
120,50,10902,2,12,0,0,0,0,0,0,1
12200,34,43875,3,14,0,0,0,0,0,0,1
-400,63,43902,2,9,0,1,0,0,0,0,1
350700,32,53880,4,12,0,1,1,1,1,0,1
41200,29,36192,1,16,1,0,0,1,1,0,0
350,45,7596,3,13,0,0,0,0,0,0,0
96997,62,19350,2,12,0,1,1,0,0,1,1
-3370,63,28908,1,16,1,0,0,0,0,0,0
0,42,18000,2,14,0,0,0,0,0,0,0
22000,35,64500,1,14,1,0,0,1,1,0,1
43352,49,47727,5,12,0,1,0,1,1,0,1
350,46,17112,2,12,1,0,0,1,0,0,1
8199,33,24612,5,6,0,0,0,0,0,0,1
-600,42,36075,5,12,0,1,1,0,0,0,1
-1000,37,14172,6,12,0,1,0,0,0,0,0
11730,48,77913,2,14,1,1,1,0,0,0,1
-200,27,15000,1,12,1,0,0,0,0,0,0
31,29,15174,4,12,0,0,0,0,0,0,1
6200,49,134490,5,18,1,1,1,0,0,1,1
1205,30,25122,4,12,0,1,1,0,0,0,0
-5000,26,44442,3,15,1,1,1,1,1,0,1
2000,37,46767,4,13,0,1,1,0,0,1,1
480,32,39453,3,12,1,1,1,1,0,1,1
37100,38,27060,3,13,1,0,0,1,1,0,1
-890,52,10806,4,13,0,1,0,0,0,0,0
-600,46,21609,4,11,0,0,0,0,0,0,1
-11400,40,24615,4,12,0,1,0,0,0,0,1
6500,31,26058,1,12,0,0,0,0,0,0,0
14200,56,73305,1,18,1,0,0,1,0,1,1
-4607,44,31911,1,9,0,0,0,1,0,0,0
19102,51,74613,5,12,0,1,1,1,1,0,1
22118,30,38457,4,16,0,1,0,1,1,0,1
-700,30,33111,5,12,0,1,0,1,0,0,1
-3447,63,30294,3,11,0,1,1,0,0,0,1
5473,34,43890,6,17,0,1,1,1,0,1,1
-1000,35,39162,5,13,1,1,1,1,0,0,1
114000,48,103650,3,16,1,1,1,1,1,1,1
6807,32,19035,4,12,1,1,0,0,0,0,1
-1000,45,8586,1,12,0,0,0,0,0,0,0
-1290,28,66150,4,14,1,1,1,1,1,0,1
-1800,25,27726,5,12,0,1,0,0,0,0,0
20084,38,33921,4,16,0,1,1,1,1,1,0
19689,30,64944,4,12,0,1,0,1,0,0,1
2000,31,18015,1,10,0,0,0,0,0,0,0
1855,30,25950,3,13,0,1,0,1,1,0,0
0,58,20016,2,5,0,1,0,0,0,0,0
97664,58,44640,1,12,0,0,0,0,0,1,1
41828,41,48612,4,14,0,1,0,1,1,0,1
-26670,34,36411,2,18,1,0,0,1,1,0,1
2000,34,16395,4,16,0,1,0,0,0,0,0
413,51,40581,4,12,0,1,1,1,1,0,1
15000,32,52200,4,16,0,1,0,0,0,0,0
-19000,26,22695,1,16,1,0,0,1,0,0,0
-1622,53,8166,1,8,1,0,0,0,0,0,1
17704,60,14442,4,14,0,1,1,0,0,0,1
46603,54,101826,7,12,0,1,1,1,1,1,1
0,30,27414,4,14,0,1,1,1,0,0,0
2947,56,16671,1,12,1,0,0,1,1,0,1
-1100,28,12306,1,15,0,0,0,0,0,0,0
360413,63,71535,2,18,0,1,0,0,0,1,1
1348,56,82977,2,17,1,1,1,0,0,0,1
-500,35,19287,3,12,0,0,0,0,0,0,0
-3467,46,31200,2,12,0,0,1,0,0,0,0
158,42,43707,5,12,0,1,1,1,1,0,1
-250,28,21639,2,13,0,0,0,0,0,0,1
92384,46,58659,3,12,0,1,1,1,1,0,1
1499,48,39651,2,12,0,0,0,0,0,0,1
5000,59,16320,5,9,0,1,0,1,1,0,0
19000,56,77979,2,12,0,1,0,0,0,1,1
1444,31,27162,2,13,0,1,1,0,0,0,0
-680,38,42600,3,13,0,1,1,1,1,0,1
-376,38,13080,1,15,0,0,0,0,0,0,0
0,34,4548,2,12,0,0,0,0,0,0,0
84196,62,108588,2,14,0,1,0,1,0,0,1
75298,41,61428,3,12,0,0,0,1,1,0,1
-1000,36,20400,4,13,0,0,0,0,0,0,0
2056,40,32205,2,15,1,1,1,0,0,0,1
83,43,32316,4,10,1,1,1,0,0,0,0
-16290,49,29139,5,12,0,1,0,1,0,0,1
5696,33,36963,1,14,1,0,0,1,1,0,1
-86,27,15852,1,15,1,0,0,0,0,0,0
-3550,60,25356,1,4,0,0,0,0,0,0,1
-900,30,27930,3,6,0,1,1,0,0,0,0
940,39,37662,4,12,0,1,1,1,1,0,0
0,53,7440,1,12,0,0,0,0,0,0,0
8849,56,8136,2,12,1,1,0,1,1,0,1
1600,39,77919,6,17,0,1,1,0,0,0,1
-6000,26,36000,1,15,0,0,0,0,0,0,0
37279,43,65820,2,14,1,1,1,0,0,1,1
-2900,31,24762,1,16,1,0,0,1,1,0,0
0,26,6000,4,12,0,1,0,0,0,0,0
59,43,30333,3,14,0,0,0,0,0,0,1
-1900,36,18768,3,14,0,0,0,1,0,0,0
-3890,46,11640,2,12,0,0,0,0,0,0,0
86030,40,43203,4,12,0,1,1,0,0,1,1
28,43,7542,3,12,0,0,0,0,0,0,1
-200,37,19644,3,14,1,0,0,1,0,0,1
145139,47,86700,2,12,0,1,1,1,1,1,1
375,41,51141,4,12,0,1,1,1,0,0,1
44250,44,90747,3,14,0,1,0,1,1,1,1
10500,63,23604,3,3,0,1,1,1,0,1,0
5,31,28356,5,12,0,1,1,0,0,0,0
300,49,60150,3,14,1,1,1,0,0,0,1
500,26,34275,1,15,0,0,0,1,1,0,1
-300,51,11094,3,12,0,1,0,0,0,0,1
-8700,31,40473,4,12,0,1,1,0,0,0,1
1368,29,43281,3,12,0,1,1,0,0,1,0
-550,35,40674,2,10,1,1,1,1,1,0,0
2863,56,16290,1,12,0,0,0,0,0,0,0
95,34,17253,2,12,1,1,0,0,0,0,1
80,48,19680,4,12,0,1,1,0,0,0,0
11347,48,141315,2,18,1,1,1,0,0,0,0
-1100,38,33048,2,15,0,0,0,1,1,0,0
-630,25,15627,1,14,0,0,0,1,1,0,0
1265,40,33993,1,12,0,0,0,1,1,0,1
-1500,39,17097,1,11,1,0,0,0,0,0,0
15999,58,45285,2,11,0,1,1,1,0,1,1
112,29,11505,1,15,0,0,0,0,0,0,0
137000,46,90141,1,18,0,0,0,0,0,1,0
37240,46,55074,6,13,1,1,1,0,0,0,1
-5150,48,41190,3,18,0,1,0,0,0,0,1
-9500,27,28800,1,12,0,0,0,0,0,0,0
